"","STORE","LONG","LAT","ZIP.CODE","CITY","ALLAN","BLISS","BREATHSAVERS","BROOKSIDE","BUBBLE.YUM","CADBURY","CANE.STK","CANISTER","GOOD.N.PLENTY","HEATH","HERSHEY.ARTISAN","HERSHEY.CHOC.ASST","HERSHEY.CHOC.REM","HERSHEY.GUM.REM","HERSHEY.NCHOC.REM","HERSHEY.SUGAREE.BFY","ICE.BREAKERS","JOLLY.RANCHER","KISSES","KIT.KAT","LANCASTER","LORENA","ALMOND.JOY","PAYDAY","PELON","POT.OF.GOLD","REESE","ROLO","SL.HARD.ROLL","SNACK.BITES","TAKE5","TOTAL"
"802","Family Dollar",-75.3755058,39.858269,19015,"Philadelphia",0,0,96,181,58,177,0,0,183,103,0,211,467,0,291,0,755,2596,1047,2505,90,0,860,233,0,0,5300,93,0,0,43,15289
"803","Walgreens",-75.3880073,39.8720161,19015,"Philadelphia",0,471,977,1319,0,2416,65,0,630,246,0,1259,2388,0,718,1161,3927,1898,5212,6105,253,0,1342,829,0,235,21408,702,0,97,483,54141
"804","Rite Aid",-75.2952512,39.9305275,19018,"Philadelphia",0,35,180,329,22,1480,0,0,165,115,0,654,1057,0,159,7,575,823,1335,2558,36,0,977,666,0,480,7282,255,14,0,258,19462
"805","Giant Food Store",-75.3059935,39.933184,19018,"Philadelphia",0,185,1981,4851,0,6192,180,0,1088,1131,107,1146,7093,0,1239,0,5361,2323,17505,13280,1327,0,2453,1153,0,73,37269,2224,0,35,615,108811
"806","Big Kmart",-75.2868307,39.9346255,19018,"Philadelphia",0,103,728,435,242,1025,226,0,287,347,0,711,5574,0,671,427,2494,2936,3816,5051,194,0,1214,1144,0,691,9372,566,0,0,0,38254
"807","Family Dollar",-75.3061151,39.933547,19018,"Philadelphia",0,0,0,114,28,363,0,0,109,22,0,94,621,0,140,0,133,948,1186,1511,72,0,641,223,0,0,3601,86,2,0,0,9894
"808","Acme Market",-75.3084473,39.9251114,19018,"Philadelphia",0,898,686,1765,54,3760,54,0,663,939,0,664,9099,0,971,0,4813,2754,9658,8989,485,0,2376,1572,0,202,21689,2289,0,0,771,75151
"809","Big Kmart",-74.9422002,40.0955451,19020,"Philadelphia",0,109,690,549,66,2473,664,0,373,257,0,411,7320,0,1045,544,1094,3169,8977,4935,236,0,882,407,0,1086,14824,1460,0,0,0,51571
"810","Browns Family ShopRite",-74.9239178,40.129812,19020,"Philadelphia",0,551,69,3274,0,2511,0,0,1191,376,0,413,240,0,0,502,3223,2541,11536,9417,993,0,3580,351,0,0,21019,1011,0,88,515,63401
"811","Target Store",-74.9624648,40.1355078,19020,"Philadelphia",0,0,2662,7867,1388,9749,502,0,932,267,0,728,18321,0,1975,214,16809,6521,23593,17300,808,0,1740,382,0,917,46338,2896,0,94,1023,163026
"812","Giant Food Store",-74.951376,40.1113115,19020,"Philadelphia",0,173,1612,7587,0,5948,120,0,815,663,157,844,5534,0,371,0,6240,2032,15203,12562,1602,0,2082,547,0,175,31387,1888,0,50,616,98208
"813","Acme Market",-74.9231342,40.1320148,19020,"Philadelphia",0,828,40,2507,80,4085,156,0,874,669,0,504,7822,0,1046,0,3931,3025,10815,7636,407,0,1623,927,0,305,21931,1847,0,30,456,71544
"814","Acme Market",-74.9664414,40.0735437,19020,"Philadelphia",0,528,44,1322,102,2458,51,0,551,669,0,243,5629,0,411,0,2988,1574,5698,5134,180,0,1280,848,0,84,13995,1767,0,0,94,45650
"815","Walgreens",-74.9505338,40.1063289,19020,"Philadelphia",0,181,572,613,0,2020,47,0,664,147,0,861,1395,0,478,629,3221,1350,3845,4240,159,0,776,411,0,147,9375,454,0,67,346,31998
"816","Dollar General",-74.9446373,40.098696,19020,"Philadelphia",0,0,56,15,154,265,0,0,101,74,0,242,447,0,162,0,406,448,715,1337,27,0,376,72,0,0,2745,161,0,0,40,7843
"817","ShopRite",-75.3422403,39.8661132,19022,"Philadelphia",0,440,58,2204,0,2186,143,0,651,1204,0,484,1325,0,451,640,3289,2521,11237,11067,1204,0,3116,1103,0,371,23395,1102,0,34,1133,69358
"818","Family Dollar",-75.2558722,39.922666,19023,"Philadelphia",0,0,161,228,48,407,0,0,138,84,0,476,262,0,437,0,1881,2380,1085,3243,189,0,1412,701,0,0,5330,121,38,0,106,18727
"819","Walgreens",-75.2641154,39.9169464,19023,"Philadelphia",0,12,157,284,0,605,28,0,177,110,0,463,534,0,238,215,1031,680,1081,2936,62,0,1011,771,7,9,5637,93,0,89,199,16429
"820","Acme Market",-75.166107,40.1306485,19025,"Philadelphia",0,284,395,807,73,2619,53,0,335,519,0,274,4037,0,230,0,3712,1019,4814,4139,425,0,995,656,0,105,10293,966,0,26,105,36881
"821","Rite Aid",-75.1695821,40.1474308,19025,"Philadelphia",0,113,298,889,51,1746,0,0,263,144,0,374,1476,0,179,186,1888,789,2378,1516,88,0,381,344,0,511,4990,284,18,0,139,19045
"822","ShopRite",-75.3222792,39.9457904,19026,"Philadelphia",9,622,0,3192,0,3101,0,0,804,661,0,423,156,0,0,415,1608,1418,9506,10352,485,0,2772,435,0,136,17505,1312,0,0,1298,56210
"823","Rite Aid",-75.3085748,39.9495447,19026,"Philadelphia",0,256,119,798,100,1656,0,0,356,218,0,945,1438,0,115,17,2149,1193,2896,3277,150,0,742,497,0,863,8348,281,22,0,371,26807
"824","Rite Aid",-75.3093169,39.952521,19026,"Philadelphia",0,167,405,608,35,2181,0,0,444,147,0,541,3287,0,355,8,1645,1033,2685,2583,240,0,616,413,0,681,6791,374,27,18,149,25433
"825","Rite Aid",-75.1391263,40.0637068,19027,"Philadelphia",0,119,221,1055,233,1806,0,0,197,214,0,844,882,0,72,174,2479,2198,2265,4821,76,0,1788,1169,0,528,10748,275,283,15,293,32755
"826","Walgreens",-75.126051,40.077869,19027,"Philadelphia",0,335,1174,1661,0,3160,35,0,1161,397,0,1072,2536,0,590,879,4414,1287,4443,4373,200,0,1354,672,0,144,10493,619,0,62,339,41400
"827","Rite Aid",-74.8310112,40.1901988,19030,"Philadelphia",0,211,210,797,42,2956,0,0,514,191,0,509,2450,0,271,216,1602,1080,5421,2765,178,0,911,341,0,1267,9601,408,40,0,272,32253
"828","BJs Wholesale Club",-74.862953,40.1888235,19030,"Philadelphia",0,0,0,53278,0,2363,0,0,0,0,0,0,55872,0,0,0,4665,9598,21888,16275,1783,0,0,2506,0,0,35334,0,0,0,0,203562
"829","Giant Food Store",-74.8503696,40.172365,19030,"Philadelphia",0,152,1488,6366,0,6334,167,0,1223,695,112,821,7862,0,423,0,5155,2146,15887,12221,1586,0,1444,721,0,76,33237,2242,0,63,888,101309
"830","Browns Family ShopRite",-74.8475167,40.1693819,19030,"Philadelphia",61,472,50,3746,0,2568,0,0,901,773,0,407,3468,0,150,837,1060,2725,15051,14854,2030,0,3776,722,0,449,29045,850,0,145,875,85015
"831","Acme Market",-75.211409,40.107044,19031,"Philadelphia",0,611,26,3000,105,4733,105,0,1001,896,0,655,8475,0,848,0,4245,1967,10184,6718,448,0,1768,1665,0,153,16966,2265,0,17,969,67820
"832","Giant Food Store",-75.2106947,40.1115697,19031,"Philadelphia",0,228,1736,9896,0,9366,300,0,990,1265,357,1369,8451,0,1014,0,8068,2353,19514,12721,723,0,1683,541,0,66,34159,2324,0,14,685,117823
"833","Walgreens",-75.2124802,40.1043554,19031,"Philadelphia",0,353,562,1120,0,1984,64,0,869,365,0,971,2712,0,908,603,4431,1302,4823,3603,248,0,1007,592,0,69,8638,806,0,79,209,36318
"834","Rite Aid",-75.2835853,39.8930702,19032,"Philadelphia",0,6,196,226,226,742,0,0,213,79,0,563,851,0,94,0,677,260,689,886,32,0,382,158,0,235,2919,78,48,0,128,9688
"835","Family Dollar",-75.2840355,39.892883,19032,"Philadelphia",0,0,12,158,27,558,0,0,400,33,0,340,666,0,390,0,261,1867,1138,2291,131,0,545,269,0,0,4383,319,0,0,0,13788
"836","Acme Market",-75.3289919,39.8844865,19033,"Philadelphia",0,1492,83,2878,102,5911,207,0,1335,539,0,977,15443,0,1356,0,6340,3089,17677,14831,975,0,4277,1715,0,336,36223,3367,0,0,1311,120464
"837","Acme Market",-75.2792939,40.038017,19035,"Philadelphia",0,0,261,652,93,1429,0,0,384,80,0,50,1144,0,193,0,1395,691,4586,3248,18,0,1192,140,0,20,5609,479,0,0,74,21738
"838","Walgreens",-75.287621,39.9077278,19036,"Philadelphia",0,157,287,575,0,1708,60,0,688,236,0,1012,2820,0,816,740,2418,1335,3467,3805,204,0,846,578,0,119,11142,477,0,65,195,33750
"839","Acme Market",-75.3017649,39.8991632,19036,"Philadelphia",0,458,0,2178,101,3558,54,0,769,469,0,669,7641,0,446,0,3755,2150,7595,7908,1001,0,3035,1201,0,120,22712,1839,0,29,549,68237
"840","Rite Aid",-75.2836164,39.9029438,19036,"Philadelphia",0,10,150,307,9,1034,0,0,194,48,0,357,825,0,96,14,1082,681,1407,1321,60,0,538,270,0,411,4492,107,75,0,120,13608
"841","Big Kmart",-75.3038879,39.8981797,19043,"Philadelphia",0,110,997,536,335,4130,644,0,662,401,0,743,8145,0,1123,538,3944,3751,12818,8025,293,0,1948,1134,0,1272,26249,2998,0,0,0,80796
"842","Family Dollar",-75.3110973,39.8981956,19043,"Philadelphia",0,0,228,261,45,826,0,0,681,138,0,469,1772,0,813,0,1947,2109,2523,3376,268,0,1091,440,0,0,8282,261,30,0,150,25710
"843","Giant Food Store",-75.1343961,40.1821654,19044,"Philadelphia",0,238,1517,5866,0,6678,180,0,1401,910,171,1259,7009,0,411,0,5845,2240,15891,12581,883,0,1819,496,0,140,33810,1937,0,0,682,101964
"844","Acme Market",-75.1191456,40.183174,19044,"Philadelphia",0,583,567,1863,56,4535,203,0,745,740,0,463,8045,0,589,0,3396,2136,8813,6384,460,0,1838,761,0,140,18067,1520,0,10,314,62228
"845","Walgreens",-75.1231542,40.1068245,19046,"Philadelphia",0,186,698,676,0,1803,56,0,840,267,0,562,1187,0,313,811,1859,679,2628,2821,72,0,647,409,0,163,5769,256,0,11,158,22871
"846","Acme Market",-75.1251045,40.091697,19046,"Philadelphia",0,1302,76,3104,80,6532,53,0,894,881,0,590,10161,0,1079,0,5249,2369,13607,9461,694,0,3111,1486,0,222,22333,1975,0,27,710,85996
"847","Rite Aid",-75.0929158,40.0842974,19046,"Philadelphia",0,756,332,1329,85,2798,0,0,567,423,0,781,3325,0,428,210,4142,2314,5370,5493,334,0,1216,752,0,1290,12309,710,25,0,416,45405
"848","Dollar General",-74.9179844,40.177309,19047,"Philadelphia",0,0,52,128,75,104,0,0,271,120,0,294,645,0,192,0,372,462,1044,1425,81,0,674,301,0,0,4424,199,0,0,167,11030
"849","Target Store",-74.8777288,40.1761396,19047,"Philadelphia",0,313,3852,12251,1609,17479,694,0,1020,425,0,1348,31264,0,3467,345,25646,9134,39142,24646,1410,0,2784,581,0,1569,66499,5539,0,188,1478,252683
"850","Giant Food Store",-74.9037831,40.1825297,19047,"Philadelphia",0,185,1110,6005,0,5965,117,0,953,768,0,788,4399,0,336,0,3653,1782,12884,9489,917,0,963,263,0,81,24013,1547,0,0,562,76780
"851","Rite Aid",-74.9053419,40.180614,19047,"Philadelphia",0,195,402,1566,58,3182,0,0,920,263,0,742,2270,0,140,289,3229,1447,4914,2768,300,0,944,352,0,1306,10898,472,42,21,289,37009
"852","Giant Food Store",-75.2640645,39.9390673,19050,"Philadelphia",0,33,1256,2616,0,4419,113,0,816,512,73,922,2448,0,223,0,3356,1343,7431,9442,387,0,1449,239,0,75,18263,719,0,0,387,56522
"853","Rite Aid",-75.2568836,39.9404886,19050,"Philadelphia",0,56,310,426,207,911,0,0,228,181,0,578,650,0,97,11,1941,722,1493,2921,134,0,1396,865,0,431,5529,147,0,0,110,19344
"854","Family Dollar",-75.2653563,39.9418911,19050,"Philadelphia",0,0,58,69,24,176,0,0,65,85,0,157,190,0,69,0,841,1248,1047,1773,109,0,604,323,0,0,3443,88,0,0,49,10418
"855","Rite Aid",-75.2692661,39.9385493,19050,"Philadelphia",0,78,140,495,13,576,0,0,191,100,0,375,562,0,32,6,697,660,804,1640,157,0,700,525,0,324,3377,84,19,0,132,11687
"856","Acme Market",-74.9996549,40.1474543,19053,"Philadelphia",0,1277,36,2122,54,4700,213,0,588,986,0,621,9442,0,1348,0,4169,2108,13074,9559,655,0,2561,1090,0,264,24794,2170,0,17,480,82328
"857","Rite Aid",-74.9739637,40.1536052,19053,"Philadelphia",0,135,166,1400,98,2045,0,0,241,136,0,641,2290,0,324,102,2315,1007,3694,3112,126,0,607,287,0,980,8956,351,8,11,216,29248
"858","Giant Food Store",-75.0003268,40.1501775,19053,"Philadelphia",0,213,1550,6548,0,4978,98,0,742,906,78,674,3829,0,246,0,6059,1735,12903,10682,1168,0,1178,423,0,33,24253,1656,0,32,618,80602
"859","Walgreens",-75.0016671,40.1508749,19053,"Philadelphia",0,137,228,666,0,1383,43,0,326,208,0,535,1212,0,385,531,2495,1123,2745,2688,142,0,683,206,0,75,6157,385,0,41,168,22562
"860","Family Dollar",-74.9751231,40.1542539,19053,"Philadelphia",0,0,124,149,20,234,0,0,262,115,0,106,257,0,133,0,1384,564,1010,989,96,0,383,100,0,0,2469,85,2,0,24,8506
"861","Kmart",-75.0079864,40.1537151,19053,"Philadelphia",0,80,778,1243,217,2630,240,0,656,290,0,475,4831,1,559,661,2096,2373,7450,4714,166,0,1245,572,0,616,14357,1204,0,0,0,47454
"862","Rite Aid",-74.8316803,40.1732306,19054,"Philadelphia",0,36,55,250,27,785,0,0,66,62,0,180,1306,0,119,7,695,295,1354,1511,68,0,318,278,0,612,4534,122,15,0,88,12783
"863","Walgreens",-74.8408661,40.1656291,19054,"Philadelphia",0,332,690,1321,0,4142,60,0,1131,325,0,1522,3112,0,1184,938,4783,2122,5563,6443,230,0,1390,825,0,174,20757,882,0,110,649,58685
"864","Giant Food Store",-74.8858287,40.1344049,19056,"Philadelphia",0,206,1929,7507,0,6789,113,0,1107,1096,79,1364,9307,0,1007,0,6469,2339,19041,15058,1535,0,1693,977,0,81,41072,2325,0,32,794,121920
"865","Family Dollar",-74.8819898,40.1372098,19056,"Philadelphia",0,0,135,219,39,595,0,0,154,108,0,168,450,0,390,0,1244,984,1197,1534,252,0,538,210,0,0,3934,113,44,0,34,12342
"866","Walgreens",-74.8753661,40.1398523,19056,"Philadelphia",0,236,589,698,0,1687,58,0,487,180,0,685,2247,0,372,497,2568,1203,3311,4023,162,0,963,604,0,49,12129,543,0,71,194,33556
"867","Rite Aid",-74.8566374,40.152797,19057,"Philadelphia",0,83,256,623,0,1722,0,0,316,103,0,291,1509,0,129,152,2186,880,2421,2124,176,0,732,125,0,1111,6946,357,0,7,96,22345
"868","Acme Market",-74.8571735,40.1517713,19057,"Philadelphia",0,215,40,1413,74,3238,156,0,596,504,0,465,7178,0,359,0,2974,1965,7171,6845,509,0,1755,714,0,257,18381,1484,0,9,376,56678
"869","Walgreens",-74.8742529,40.1646917,19057,"Philadelphia",0,296,460,1202,0,2987,60,0,1067,251,0,1280,2998,0,856,795,3702,1271,4706,4775,278,0,1082,599,0,84,14102,673,0,61,539,44124
"870","Acme Market",-75.4514496,39.8515807,19061,"Philadelphia",0,467,332,657,0,1441,72,0,207,77,0,165,1180,0,99,62,1936,930,4926,3909,132,0,2243,239,0,100,9964,993,0,15,102,30248
"871","Rite Aid",-75.4429351,39.8345729,19061,"Philadelphia",0,127,163,1006,73,2304,0,0,401,221,0,832,1974,0,256,103,3046,1461,4312,2745,351,0,669,593,0,1197,12035,450,50,4,269,34642
"872","Family Dollar",-75.443415,39.8357129,19061,"Philadelphia",0,0,55,76,13,331,0,0,431,148,0,554,700,0,371,0,548,1662,1308,2153,136,0,849,561,0,0,5023,134,0,0,15,15068
"873","Walgreens",-75.4534734,39.8276934,19061,"Philadelphia",0,20,148,519,0,1269,29,0,368,132,0,283,1187,0,187,237,1473,643,2157,2669,91,0,411,425,0,0,7611,377,0,25,50,20311
"874","Family Dollar",-75.4217216,39.8263362,19061,"Philadelphia",0,0,16,0,15,45,0,0,20,25,0,44,14,0,0,0,150,249,111,211,0,0,13,32,0,0,568,18,0,0,4,1535
"875","Acme Market",-75.3785888,39.9160308,19063,"Philadelphia",0,397,792,4459,52,6335,162,0,899,1193,0,1008,10853,0,1093,0,6019,2797,13470,8762,639,0,2422,1413,0,214,22872,2064,0,9,663,88587
"876","Acme Market",-75.4327117,39.9163718,19063,"Philadelphia",0,1383,24,3359,105,5768,156,0,1074,1295,0,728,11144,0,1293,0,5884,2834,13624,10219,1101,0,2185,1728,0,192,29368,3095,0,0,654,97213
"877","Rite Aid",-75.3795187,39.9147693,19063,"Philadelphia",0,229,388,1018,45,3135,0,0,613,372,0,677,2751,0,311,169,2336,1658,4188,3063,218,0,894,575,0,603,8898,455,75,0,240,32911
"878","Target Store",-75.3348149,39.9150956,19064,"Philadelphia",0,7,2674,8737,2097,9250,545,0,774,875,0,852,21775,0,2495,44,14249,6027,23064,16532,708,0,2296,617,0,991,40267,3497,0,141,1093,159607
"879","Rite Aid",-75.3337859,39.9274514,19064,"Philadelphia",0,258,181,406,28,1464,0,0,394,148,0,560,1438,0,173,50,1237,943,2648,2116,83,0,389,239,0,741,5934,288,13,0,235,19966
"880","Giant Food Store",-75.3511958,39.9343452,19064,"Philadelphia",0,376,2306,9019,0,7694,178,0,1011,1356,386,1102,9902,0,1122,0,9125,2827,25590,15985,1508,0,1917,1262,0,74,43292,3494,0,25,1098,140649
"881","Walgreens",-75.3116542,39.9252265,19064,"Philadelphia",0,190,430,584,0,1589,52,0,395,157,0,945,1933,0,683,689,2134,823,2953,3094,160,0,894,515,3,87,8075,288,0,43,216,26932
"882","Giant Food Store",-75.3422737,39.9154878,19064,"Philadelphia",0,212,993,4725,0,5048,176,0,744,980,271,793,5846,0,292,0,2922,1613,12146,8852,787,0,1134,365,0,81,22667,1783,0,35,367,72832
"883","Target Store",-75.350082,39.915228,19064,"Philadelphia",0,108,4643,18211,2068,18229,912,0,799,1120,0,1100,35632,0,3975,0,37262,12223,45662,34001,1675,0,3955,428,0,1877,79692,6383,0,390,2046,312391
"884","BJs Wholesale Club",-75.3303083,39.9090763,19064,"Philadelphia",0,0,0,44371,0,2275,0,0,0,0,0,0,105105,0,0,0,4169,10619,33973,27924,2914,0,0,3988,0,0,62932,0,0,0,0,298270
"885","Family Dollar",-74.7961443,40.2113374,19067,"Philadelphia",0,0,114,110,58,263,0,0,185,44,0,139,221,0,120,0,1065,1456,874,2248,80,0,908,226,0,0,3933,74,27,0,19,12164
"886","Rite Aid",-74.8734732,40.2220518,19067,"Philadelphia",0,113,158,420,98,1667,0,0,363,109,0,347,1388,0,139,182,1621,617,1714,1475,168,0,587,173,0,423,3983,325,23,0,168,16261
"887","Giant Food Store",-74.7994342,40.2085283,19067,"Philadelphia",0,170,1264,4515,0,5424,178,0,734,553,174,897,4929,0,432,0,4036,2227,12922,10827,1048,0,2176,592,0,84,27957,1736,0,11,595,83481
"888","Giant Food Store",-74.873637,40.2222311,19067,"Philadelphia",0,198,1126,7291,0,6526,121,0,914,739,592,661,4251,0,253,0,5291,2148,14439,10328,646,0,1326,620,0,81,25933,1641,0,21,288,85434
"889","Rite Aid",-74.7994342,40.2085283,19067,"Philadelphia",0,43,80,242,104,558,0,0,60,29,0,235,602,0,23,0,904,248,565,1128,36,0,548,271,0,194,2754,41,33,3,94,8795
"890","ShopRite",-74.8630232,40.1982552,19067,"Philadelphia",20,472,130,5693,0,4700,0,0,909,517,0,438,2148,0,816,776,2784,1610,16808,8052,1398,0,1247,236,0,435,20488,1322,0,24,513,71536
"891","Rite Aid",-74.8718755,40.2213476,19067,"Philadelphia",0,85,93,996,81,1759,0,0,229,101,0,367,1164,0,140,0,1195,538,1740,1515,65,0,494,251,0,415,4785,174,35,0,127,16349
"892","Acme Market",-75.2583012,40.0107252,19072,"Philadelphia",0,1248,404,2936,25,3093,0,0,513,764,0,394,5414,0,697,0,3523,1935,9487,6004,176,0,1442,920,0,91,10118,1158,0,0,389,50731
"893","Rite Aid",-75.2545928,40.0090109,19072,"Philadelphia",0,648,397,2895,77,4480,0,0,1361,429,0,959,5656,0,596,441,6001,2178,7040,5474,359,0,1261,762,0,764,11815,775,19,7,277,54671
"894","Acme Market",-75.3982881,39.9857913,19073,"Philadelphia",0,988,40,3575,49,5804,106,0,953,1022,0,645,10547,0,908,0,4748,2628,14437,8612,517,0,2760,1475,0,374,23446,2683,0,17,793,87127
"895","Rite Aid",-75.3986275,39.9871438,19073,"Philadelphia",0,249,508,1447,72,2327,0,0,787,358,0,818,2857,0,264,200,4560,1924,5158,4006,424,0,903,513,0,772,10954,565,62,0,310,40038
"896","Giant Food Store",-75.4399844,39.9753495,19073,"Philadelphia",0,112,679,2730,0,3245,61,0,497,609,181,661,4417,0,176,0,2528,1100,7511,6221,318,0,750,344,0,28,14234,1190,0,22,252,47866
"897","Rite Aid",-75.3053524,39.8823133,19076,"Philadelphia",0,146,274,598,52,1827,0,0,355,296,0,738,1977,0,277,23,2584,911,2658,2896,228,0,920,454,0,859,8764,279,0,0,236,27352
"898","Dollar General",-75.274501,39.9097803,19079,"Philadelphia",0,0,106,34,81,94,0,0,181,163,0,210,291,0,186,0,511,741,982,1288,63,0,677,299,0,0,3250,129,16,0,132,9434
"899","Family Dollar",-75.279514,39.9064511,19079,"Philadelphia",0,0,192,236,37,458,0,0,217,91,0,405,264,0,380,0,1670,1893,1028,2404,107,0,647,484,0,0,3949,192,0,0,65,14719
"900","Acme Market",-75.287023,39.9607104,19082,"Philadelphia",0,793,63,1815,270,5360,104,0,589,767,0,816,9695,0,889,0,6044,2293,11881,11003,463,0,3239,1920,0,278,25303,3021,0,55,834,87495
"901","Family Dollar",-75.2585149,39.9613024,19082,"Philadelphia",0,0,17,255,134,668,0,0,190,49,0,548,272,0,209,0,203,3234,1811,5237,173,0,1573,890,0,0,8028,184,0,0,0,23675
"902","Rite Aid",-75.257521,39.9580769,19082,"Philadelphia",0,103,125,459,58,1835,0,0,67,141,0,299,823,0,124,118,1774,1146,2023,3588,93,0,1137,499,0,368,4045,164,236,0,50,19275
"903","Dollar General",-75.2666596,39.9581628,19082,"Philadelphia",0,0,130,154,133,181,0,0,70,210,0,286,413,0,191,0,611,1367,1135,3046,56,0,1016,340,0,0,5219,81,75,0,123,14837
"904","Rite Aid",-75.2746551,39.9540475,19082,"Philadelphia",0,27,181,447,13,1148,0,0,92,55,0,177,405,0,119,10,1172,302,830,1937,55,0,734,289,0,337,2999,64,0,0,292,11685
"905","Family Dollar",-75.2746551,39.9540475,19082,"Philadelphia",0,0,180,189,51,572,0,0,143,172,0,454,268,0,285,0,1261,2228,1422,2748,74,0,1232,377,0,0,4069,153,39,0,168,16085
"906","Giant Food Store",-75.300433,39.9676387,19083,"Philadelphia",0,367,3402,9810,0,9763,175,0,1545,1661,428,2543,12302,0,1142,0,12823,3982,31949,25129,2176,0,3058,1285,0,81,59339,4726,0,63,1429,189178
"907","Rite Aid",-75.3211634,39.9745558,19083,"Philadelphia",0,242,375,1195,23,2629,0,0,407,344,0,1002,2751,0,284,184,2582,1676,5121,3374,399,0,711,504,0,1480,11593,791,15,7,349,38038
"908","Acme Market",-75.3211634,39.9745558,19083,"Philadelphia",0,886,1160,1362,36,4683,138,0,447,325,0,432,3320,0,568,264,2737,3158,12639,7800,511,0,2571,241,0,130,20249,2139,0,24,250,66070
"909","Rite Aid",-75.4567016,40.0736848,19087,"Philadelphia",0,120,86,808,133,1485,0,0,218,123,0,537,998,0,89,11,2081,595,1633,1913,77,0,490,332,0,203,4494,175,5,0,135,16741
"910","Big Kmart",-75.1232869,40.1435463,19090,"Philadelphia",0,111,582,425,131,1603,394,0,368,236,0,387,3406,0,591,382,1688,1738,4323,3336,165,0,846,562,0,355,8819,405,0,0,0,30853
"911","Giant Food Store",-75.1148498,40.1465858,19090,"Philadelphia",0,299,2760,8172,0,8639,243,0,1315,1380,261,1209,8001,0,1128,0,8654,2554,23882,15734,1527,0,2184,1001,0,115,43240,3934,0,90,934,137256
"912","Family Dollar",-75.3541495,39.8693989,19094,"Philadelphia",0,0,298,119,53,443,0,0,191,144,0,304,525,0,295,0,1850,1937,1150,2715,129,0,1111,416,0,0,5385,186,1,0,251,17503
"913","Target Store",-75.1549617,40.0768172,19095,"Philadelphia",0,0,1015,8222,955,4445,283,0,376,451,0,728,10871,0,1315,93,12330,4866,11908,11943,385,0,2245,602,0,363,21023,1408,0,126,636,96589
"914","Browns Family ShopRite",-75.1539723,40.0752839,19095,"Philadelphia",151,359,47,4016,0,5869,0,0,683,279,0,489,511,0,0,697,4040,3710,8314,9200,890,0,3960,1776,0,373,18319,593,0,0,691,64967
"915","Walgreens",-75.1597612,40.0754633,19095,"Philadelphia",0,31,397,851,0,1123,51,0,560,309,0,1151,1060,0,388,681,2265,1436,2531,5698,73,0,1965,1624,0,49,9909,215,0,109,408,32884
"916","Giant Food Store",-75.2737507,40.0017225,19096,"Philadelphia",0,248,1898,8436,0,7282,179,0,1409,635,0,1020,6184,0,537,0,4644,3870,21579,15070,1161,0,1656,386,0,74,31898,2962,0,0,1129,112257
"917","Rite Aid",-75.2834058,40.0032173,19096,"Philadelphia",0,148,489,715,26,1905,0,0,193,220,0,411,2022,0,258,6,1384,610,2410,2090,166,0,668,365,0,368,4416,286,0,8,244,19408
"918","Acme Market",-75.2830122,40.0030225,19096,"Philadelphia",0,519,306,1293,0,2331,52,0,340,188,0,235,1801,0,368,84,2057,1502,5489,5019,195,0,1557,218,0,106,8271,1048,0,29,106,33114
"919","Rite Aid",-75.1684004,39.9511543,19103,"Philadelphia",0,599,636,5275,156,6095,0,0,1028,741,0,2616,5369,0,756,450,6165,5473,9978,10192,622,0,2723,2221,0,691,24443,1050,50,16,890,88235
"920","Rite Aid",-75.1786613,39.9516284,19103,"Philadelphia",0,364,525,2759,107,4026,0,0,365,299,0,968,3141,0,208,245,3649,1887,4706,4102,245,0,918,812,0,387,11456,445,30,8,253,41905
